,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpcom_is_markdown
171,396,variation,,Plain Navy Jacket - 42(+£8.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,41.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,TJ01,,,,,,8,Chest Size,42(+£8.00),,1,1
172,388,variable,TJ01,Plain Navy Jacket,1,0,visible,Has a fleece on the inside of the jacket. Water Proof. Hood folded in the back of the jacket. ,Has a fleece on the inside of the jacket. Water Proof. Hood folded in the back of the jacket. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,41.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/132-500x500.jpg,,,,,,,,,0,Chest Size,"28,30,32(+£3.00),34(+£3.00),36(+£8.00),38(+£8.00),40(+£8.00),42(+£8.00)",1.0,1,1
173,259,variation,,Plain Navy Knee Length Socks (3 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20long%20socks-500x500.jpg,,,KL2,,,,,,1,Sock Size,9-12,,1,1
174,260,variation,,Plain Navy Knee Length Socks (3 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20long%20socks-500x500.jpg,,,KL2,,,,,,2,Sock Size,12H-3H,,1,1
175,261,variation,,Plain Navy Knee Length Socks (3 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20long%20socks-500x500.jpg,,,KL2,,,,,,3,Sock Size,Adult4-7,,1,1
176,262,variation,,Plain Navy Knee Length Socks (3 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20long%20socks-500x500.jpg,,,KL2,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
177,258,variable,KL2,Plain Navy Knee Length Socks (3 Pairs),1,0,visible,. ,. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/navy%20long%20socks-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
178,413,variation,,Plain Navy Over Knee Socks (2 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/169-500x500.jpg,,,OK2,,,,,,1,Sock Size,12H-3H,,1,1
179,414,variation,,Plain Navy Over Knee Socks (2 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/169-500x500.jpg,,,OK2,,,,,,2,Sock Size,Adult4-7,,1,1
180,415,variation,,Plain Navy Over Knee Socks (2 Pairs) - Adult6-9,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/169-500x500.jpg,,,OK2,,,,,,3,Sock Size,Adult6-9,,1,1
181,412,variable,OK2,Plain Navy Over Knee Socks (2 Pairs),1,0,visible,For Girls. ,For Girls. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,6.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/169-500x500.jpg,,,,,,,,,0,Sock Size,"12H-3H,Adult4-7,Adult6-9",1.0,1,1
182,201,variation,,Plain Navy Result Jacket - Age3/4,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,RJ001,,,,,,1,Size,Age3/4,,1,1
183,202,variation,,Plain Navy Result Jacket - Age5/6(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,RJ001,,,,,,2,Size,Age5/6(+£3.00),,1,1
184,203,variation,,Plain Navy Result Jacket - Age7/8(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,RJ001,,,,,,3,Size,Age7/8(+£3.00),,1,1
185,204,variation,,Plain Navy Result Jacket - Age9/10(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,RJ001,,,,,,4,Size,Age9/10(+£3.00),,1,1
186,205,variation,,Plain Navy Result Jacket - Age11/12(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,RJ001,,,,,,5,Size,Age11/12(+£3.00),,1,1
187,206,variation,,Plain Navy Result Jacket - Age13(+£3.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,31.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,RJ001,,,,,,6,Size,Age13(+£3.00),,1,1
188,200,variable,RJ001,Plain Navy Result Jacket,1,0,visible,Manufactued by Result. Style no R160J. ,Manufactued by Result. Style no R160J. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,31.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/ccc-500x500.jpg,,,,,,,,,0,Size,"Age3/4,Age5/6(+£3.00),Age7/8(+£3.00),Age9/10(+£3.00),Age11/12(+£3.00),Age13(+£3.00)",1.0,1,1
189,221,variation,,Plain Navy Tights (2 Pairs) - 3-5Years,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,1,Tight Sizes,3-5Years,,1,1
190,222,variation,,Plain Navy Tights (2 Pairs) - 5-7Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,2,Tight Sizes,5-7Years(+£1.00),,1,1
191,223,variation,,Plain Navy Tights (2 Pairs) - 7-9Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,3,Tight Sizes,7-9Years(+£1.00),,1,1
192,224,variation,,Plain Navy Tights (2 Pairs) - 9-11Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,4,Tight Sizes,9-11Years(+£1.00),,1,1
193,225,variation,,Plain Navy Tights (2 Pairs) - 11-13Years(+£1.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,5,Tight Sizes,11-13Years(+£1.00),,1,1
194,226,variation,,Plain Navy Tights (2 Pairs) - Teens(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,6,Tight Sizes,Teens(+£5.00),,1,1
195,227,variation,,Plain Navy Tights (2 Pairs) - Ladies(+£5.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,9.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,T102,,,,,,7,Tight Sizes,Ladies(+£5.00),,1,1
196,220,variable,T102,Plain Navy Tights (2 Pairs),1,0,visible,Note For School Parents:. Brookland - Wear this item from Year 3 to Year 6. Frith Manor - Wear this item From Year 1 to Year 6. St John's N20 - Wear this item from Year 1 to Year 6. ,Note For School Parents:. Brookland - Wear this item from Year 3 to Year 6. Frith Manor - Wear this item From Year 1 to Year 6. St John's N20 - Wear this item from Year 1 to Year 6. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,9.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/112-500x500.jpg,,,,,,,,,0,Tight Sizes,"3-5Years,5-7Years(+£1.00),7-9Years(+£1.00),9-11Years(+£1.00),11-13Years(+£1.00),Teens(+£5.00),Ladies(+£5.00)",1.0,1,1
197,348,variation,,Plain White Ankle Socks (5 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/White%20short%20sck-500x500.jpg,,,BAS4,,,,,,1,Sock Size,9-12,,1,1
198,349,variation,,Plain White Ankle Socks (5 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/White%20short%20sck-500x500.jpg,,,BAS4,,,,,,2,Sock Size,12H-3H,,1,1
199,350,variation,,Plain White Ankle Socks (5 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/White%20short%20sck-500x500.jpg,,,BAS4,,,,,,3,Sock Size,Adult4-7,,1,1
200,351,variation,,Plain White Ankle Socks (5 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/White%20short%20sck-500x500.jpg,,,BAS4,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
201,347,variable,BAS4,Plain White Ankle Socks (5 Pairs),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/White%20short%20sck-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
202,215,variation,,Plain White Knee Length Socks (3 Pairs) - 9-12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/white%20long%20socks1-500x500.jpg,,,KL1,,,,,,1,Sock Size,9-12,,1,1
203,216,variation,,Plain White Knee Length Socks (3 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/white%20long%20socks1-500x500.jpg,,,KL1,,,,,,2,Sock Size,12H-3H,,1,1
204,217,variation,,Plain White Knee Length Socks (3 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/white%20long%20socks1-500x500.jpg,,,KL1,,,,,,3,Sock Size,Adult4-7,,1,1
205,218,variation,,Plain White Knee Length Socks (3 Pairs) - Adult7-11(+£2.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,7.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/white%20long%20socks1-500x500.jpg,,,KL1,,,,,,4,Sock Size,Adult7-11(+£2.00),,1,1
206,214,variable,KL1,Plain White Knee Length Socks (3 Pairs),1,0,visible,. ,. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,7.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/specialist/Socks/white%20long%20socks1-500x500.jpg,,,,,,,,,0,Sock Size,"9-12,12H-3H,Adult4-7,Adult7-11(+£2.00)",1.0,1,1
207,463,variation,,Plain White Over Knee Socks (2 Pairs) - 12H-3H,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/170-500x500.jpg,,,OK3,,,,,,1,Sock Size,12H-3H,,1,1
208,464,variation,,Plain White Over Knee Socks (2 Pairs) - Adult4-7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/170-500x500.jpg,,,OK3,,,,,,2,Sock Size,Adult4-7,,1,1
209,465,variation,,Plain White Over Knee Socks (2 Pairs) - Adult6-9,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/170-500x500.jpg,,,OK3,,,,,,3,Sock Size,Adult6-9,,1,1
210,462,variable,OK3,Plain White Over Knee Socks (2 Pairs),1,0,visible,For Girls. ,For Girls. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,6.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/170-500x500.jpg,,,,,,,,,0,Sock Size,"12H-3H,Adult4-7,Adult6-9",1.0,1,1
211,754,variation,,Plain White Sports Socks (3 Pair) - 2.5-5,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Tights/3RH_WT-500x500.jpg,,,SPT2,,,,,,1,Sock Size,2.5-5,,1,1
212,755,variation,,Plain White Sports Socks (3 Pair) - Adult6-11,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,6.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Tights/3RH_WT-500x500.jpg,,,SPT2,,,,,,2,Sock Size,Adult6-11,,1,1
213,753,variable,SPT2,Plain White Sports Socks (3 Pair),1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,6.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Tights/3RH_WT-500x500.jpg,,,,,,,,,0,Sock Size,"2.5-5,Adult6-11",1.0,1,1
214,672,variation,,Wren Grey Stitched down Knife Pleat Skirt - 26(20),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,1,Waist Size,26(20),,1,1
215,673,variation,,Wren Grey Stitched down Knife Pleat Skirt - 28(20),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,2,Waist Size,28(20),,1,1
216,674,variation,,Wren Grey Stitched down Knife Pleat Skirt - 28(22),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,3,Waist Size,28(22),,1,1
217,675,variation,,Wren Grey Stitched down Knife Pleat Skirt - 30(20)(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,4,Waist Size,30(20)(+£4.00),,1,1
218,676,variation,,Wren Grey Stitched down Knife Pleat Skirt - 30(22)(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,5,Waist Size,30(22)(+£4.00),,1,1
219,677,variation,,Wren Grey Stitched down Knife Pleat Skirt - 32(22)(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,6,Waist Size,32(22)(+£4.00),,1,1
220,678,variation,,Wren Grey Stitched down Knife Pleat Skirt - 34(22)(+£4.00),1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,20.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS006,,,,,,7,Waist Size,34(22)(+£4.00),,1,1
221,671,variable,GS006,Wren Grey Stitched down Knife Pleat Skirt,1,0,visible,DL  972. ,DL  972. ,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,20.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,,,,,,,0,Waist Size,"26(20),28(20),28(22),30(20)(+£4.00),30(22)(+£4.00),32(22)(+£4.00),34(22)(+£4.00)",1.0,1,1
222,720,variation,,Wren Junior Stitched Down Knife Pleat Skirt - Age4/5,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS009,,,,,,1,Size,Age4/5,,1,1
223,721,variation,,Wren Junior Stitched Down Knife Pleat Skirt - Age6/7,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS009,,,,,,2,Size,Age6/7,,1,1
224,722,variation,,Wren Junior Stitched Down Knife Pleat Skirt - Age7/8,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS009,,,,,,3,Size,Age7/8,,1,1
225,723,variation,,Wren Junior Stitched Down Knife Pleat Skirt - Age8/9,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS009,,,,,,4,Size,Age8/9,,1,1
226,724,variation,,Wren Junior Stitched Down Knife Pleat Skirt - Age9/10,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS009,,,,,,5,Size,Age9/10,,1,1
227,725,variation,,Wren Junior Stitched Down Knife Pleat Skirt - Age11/12,1,0,visible,,,,,taxable,parent,1,50,0,0,,,,,0,,,16.95,,,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,GS009,,,,,,6,Size,Age11/12,,1,1
228,719,variable,GS009,Wren Junior Stitched Down Knife Pleat Skirt,1,0,visible,,,,,taxable,,1,50,0,0,0.5,24.0,1.0,2.0,1,,,16.95,"Schoolwear,Schoolwear > Basic Schoolwear",,,https://www.braggsschoolwear.co.uk/image/cache/catalog/Trousers/972_Skirt-500x500.jpg,,,,,,,,,0,Size,"Age4/5,Age6/7,Age7/8,Age8/9,Age9/10,Age11/12",1.0,1,1
